timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
11625,8860,428,3668,872,-8148,264,532,367,1034,
11645,7388,1072,2560,712,-5700,296,532,367,1034,
11665,6580,116,4272,-148,480,136,546,367,992,
11685,1776,392,8040,-868,6372,-120,551,352,990,
11705,-5140,-1684,-1864,-1760,6796,8,532,359,1035,
11725,-4936,-492,-6428,-268,1180,20,473,354,1054,
11745,-600,484,-3040,68,-3080,64,495,357,1077,
11765,2012,616,984,236,-4192,96,504,357,1070,
11785,2928,624,3116,232,-2780,140,507,340,1045,
11805,1356,-972,3228,-616,16,240,529,332,1027,
11825,1356,-972,7276,-956,3528,584,513,349,1027,
11845,-12132,-2672,7276,-916,12500,556,496,359,1067,
11865,-32768,-2528,-29356,612,1476,116,438,323,1130,
11885,-19244,4780,-11504,548,-2016,-56,444,311,1118,
11905,728,-4344,-3088,-684,1220,252,452,331,1134,
11925,488,1180,1912,424,304,-32,441,334,1128,
11945,1360,-328,1804,556,1220,-180,436,345,1107,
11965,7956,832,6396,392,-1072,-76,456,330,1110,
11985,15540,2008,13284,776,-4532,-64,487,360,1082,
12005,20356,2060,14616,780,-2980,-80,495,359,1035,
12025,13224,2208,1160,-44,-528,16,514,351,1030,
12045,7760,1564,-4316,-252,-512,212,523,352,1022,
12065,5324,-108,-1612,-184,-696,300,527,347,1042,
12085,3488,-844,2600,-180,964,232,520,364,1038,
12105,436,-240,6344,-896,3416,36,508,339,1019,
12125,-4864,-1064,4212,-1184,2644,-148,482,332,1069,
12145,-2512,-1012,-4948,-492,-208,-140,489,338,1078,
12165,2000,-616,-3780,-308,-1804,20,489,338,1078,
12185,4280,-360,-412,-184,-2952,36,500,340,1058,
12205,2292,732,-276,-60,-2328,-96,512,341,1043,
12225,-9752,2156,7960,-944,3724,-224,531,330,1051,
12245,-31544,-3744,-12752,-1208,11388,-100,436,334,1134,
12265,-13404,-260,-9756,-364,-236,196,457,327,1151,
12285,1768,456,-744,-232,-3312,236,467,340,1086,
12305,6236,1080,472,80,-688,-92,469,322,1098,
12325,5136,140,600,-372,764,-148,447,339,1114,
12345,2620,-712,1276,-512,1340,-188,464,324,1129,
12365,1020,-716,892,-340,1276,-260,426,317,1121,
12385,1888,-696,1620,-48,112,-240,442,339,1121,
12405,4348,-252,3036,196,-1396,-156,451,312,1108,
12425,6444,492,4152,312,-2220,-88,460,298,1105,
12445,6124,1148,3272,296,-1896,-56,461,299,1097,
12465,3408,1228,1756,84,-676,-52,448,324,1101,
12485,-96,908,804,-268,580,-24,460,332,1109,
12505,-3716,284,-228,-532,1432,-52,466,302,1111,
12525,-7484,-1308,-2388,-756,2024,-36,449,296,1116,
12545,-9040,-2256,-5056,-820,2064,116,431,314,1134,
12565,-2960,364,-2704,-96,-492,364,451,310,1121,
12585,3040,1100,-84,-68,-308,168,450,292,1107,
12605,3988,432,-32,-136,640,24,430,302,1124,
12625,3136,-212,-380,-148,572,-8,466,311,1133,
12645,2552,-216,48,-84,244,40,439,291,1140,
12665,640,-88,252,-88,296,20,436,278,1129,
12685,-1976,112,152,-128,396,-40,431,284,1141,
12705,-3048,1176,96,-204,4,-60,444,302,1157,
12725,-324,1068,-16,-384,-480,-100,432,297,1124,
12745,1648,-572,56,-292,-424,-108,435,291,1149,
12765,600,-1452,236,12,236,-116,429,296,1132,
12785,-340,-1380,416,176,312,-108,439,291,1128,
12805,528,-468,172,296,-4,-28,438,295,1144,
12825,1028,484,-32,336,-8,12,468,296,1139,
12845,452,764,-656,272,228,40,429,303,1130,
12865,-448,700,-884,192,292,96,415,303,1129,
12885,-796,412,-652,132,188,116,425,288,1143,
12905,-364,40,-228,116,92,84,418,291,1146,
12925,276,-224,68,104,0,64,429,293,1160,
12945,368,-148,184,64,48,24,428,321,1149,
12965,80,88,60,32,-60,8,428,295,1143,
12985,-184,112,-128,0,-228,-16,444,317,1140,
13005,-196,120,64,-60,-384,-16,426,322,1174,
13025,-20,-68,308,-76,-356,-32,436,297,1129,
13045,340,-132,440,-68,-180,-40,441,303,1144,
13065,596,-168,244,-56,32,-32,419,317,1136,
13085,276,-36,-24,-72,140,-28,429,304,1111,
13105,-348,76,-308,-88,96,-32,448,282,1140,
13125,-444,0,-284,-48,44,-28,427,302,1133,
13145,-184,-96,-72,-8,8,-8,431,293,1138,
13165,140,-32,4,40,48,-28,440,296,1149,
13185,124,48,52,64,148,-36,442,294,1125,
13205,-88,32,12,56,176,-40,433,309,1132,
13225,-52,76,92,64,96,-28,434,290,1155,
13245,224,168,152,24,56,-24,436,301,1127,
13265,340,104,148,12,120,-4,417,298,1123,
13285,200,-28,-40,-28,244,0,431,306,1151,
