timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
11683,144,516,1128,-28,140,248,-220,142,533,
11703,-456,-236,1884,-4,148,124,-185,158,515,
11723,552,-928,2024,-540,-68,8,-188,120,543,
11743,4548,-104,-2796,-568,-152,188,-189,139,533,
11763,1996,2588,-204,-548,424,240,-195,131,502,
11783,-520,304,-764,-500,444,-16,-194,137,533,
11803,-584,-532,-560,-1100,360,-228,-186,138,554,
11823,-172,-1576,-448,-1708,264,-136,-178,146,492,
11843,-804,-324,-924,-2108,316,-108,-176,159,513,
11863,-464,824,-1700,-1956,236,-80,-163,184,501,
11883,168,1372,-988,-1372,112,56,-174,176,500,
11903,-272,1156,-56,-880,112,-36,-175,183,529,
11923,-616,412,336,-556,72,-340,-176,180,520,
11943,-612,-28,600,-372,32,-540,-165,180,522,
11963,-652,-164,644,-348,4,-564,-181,170,525,
11983,-576,84,560,-416,8,-444,-186,157,535,
12003,-592,536,380,-436,-56,-292,-168,166,506,
12023,-684,828,248,-324,-148,-208,-172,189,519,
12043,-532,424,184,-104,-212,-180,-175,169,530,
12063,-336,56,168,56,-260,-168,-191,191,522,
12083,-324,-100,-32,136,-336,-112,-190,177,492,
12103,-324,-4,16,200,-372,-28,-181,195,548,
12123,-320,-184,96,224,-400,32,-189,186,543,
12143,-300,-328,20,168,-416,76,-195,159,507,
12163,-208,-152,-308,68,-416,124,-191,176,515,
12183,-192,-64,-320,4,-324,148,-209,158,509,
12203,-240,40,228,8,-196,136,-192,164,510,
12223,-32,132,312,88,-52,116,-193,148,547,
12243,436,156,168,320,-4,12,-207,164,530,
12263,960,92,348,404,0,-16,-203,154,573,
12283,792,-444,852,476,4,16,-204,180,568,
12303,20,-352,1124,516,56,84,-176,179,548,
12323,1080,-32,-100,532,-152,72,-203,174,522,
12343,3840,-208,-2220,-52,-196,-164,-197,173,545,
12363,1764,-2744,-588,-212,24,-272,-185,154,533,
12383,-352,-480,1440,-320,0,-32,-197,155,523,
12403,-400,1420,56,-628,-88,-112,-186,188,544,
12423,-844,2404,-244,-312,-68,-328,-194,176,530,
12443,-420,944,-1592,44,44,-356,-188,194,546,
12463,-120,-1336,-1420,132,52,-320,-203,168,554,
12483,-472,-2092,-756,-360,-76,-356,-188,155,537,
12503,-1204,-964,-528,-1012,-164,-424,-201,158,533,
12523,-724,844,-244,-1340,-144,-312,-205,157,534,
12543,-172,1224,-68,-1520,-100,-168,-199,159,520,
12563,-304,920,188,-1632,16,-72,-206,165,546,
12583,-672,392,136,-1556,148,-16,-177,183,553,
12603,-452,60,428,-1448,288,32,-205,203,533,
12623,-216,-588,452,-1444,228,-16,-198,203,500,
12643,-116,-1172,416,-1516,116,-36,-196,199,522,
12663,-76,-1288,508,-1596,48,-60,-214,221,532,
12683,-56,-768,460,-1560,-36,-88,-189,223,551,
12703,-164,212,288,-1392,-124,-140,-220,227,526,
12723,12,1248,160,-1128,-124,-188,-199,211,541,
