timestamp,ax,ay,az,cx,cy,cz,mx,my,mz,alti
13583,-1524,-236,572,-784,-368,348,-42,19,670,
13603,-936,304,460,-824,-384,188,-60,3,691,
13623,-660,1096,816,-656,-160,4,-34,27,675,
13643,240,1176,812,-452,-196,-76,-58,23,690,
13663,364,1080,516,-336,-164,-64,-40,18,663,
13683,432,660,528,-376,40,-112,-57,22,671,
13703,924,-636,1164,-484,204,-144,-52,43,689,
13723,1632,-1404,884,-712,188,-188,-53,51,677,
13743,2284,-560,588,-712,192,-148,-50,16,678,
13763,2140,1408,136,-300,128,208,-42,13,672,
13783,1404,3148,1812,116,44,508,-48,35,661,
13803,1892,820,1472,216,-132,528,-49,66,662,
13823,2468,-1244,-1756,336,-224,488,-53,64,690,
13843,-140,-908,-1576,164,272,596,-51,42,714,
13863,-384,-1836,-3132,36,160,748,-71,44,688,
13883,-1300,-1140,-2780,-60,76,592,-55,64,694,
13903,-992,-988,-1724,-68,20,552,-64,43,647,
13923,64,-36,-1060,-44,12,544,-59,58,657,
13943,1700,912,-1136,36,52,512,-78,58,678,
13963,1480,724,-236,40,152,480,-55,72,650,
13983,-60,-372,292,80,204,224,-67,75,640,
14003,-860,-392,552,160,196,-148,-82,74,657,
14023,-1720,216,776,204,112,-388,-82,64,653,
14043,-2232,680,720,292,4,-416,-85,54,675,
